20/09/2022  ;22624               ;3078“Ã-74           ;”148                ;L70X6               ;4975.00   ;00:00:10    ;104       ;12   ;31.399              ;0         ;0    ;0         ;0    ;18        ;3    ;11        ;2    ;75        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;16.1      ;18.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-71           ;”403                ;L70X6               ;1865.00   ;00:00:21    ;31        ;10   ;11.771              ;0         ;0    ;0         ;0    ;6         ;2    ;5         ;1    ;20        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;8.0       ;12.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-74           ;”148                ;L70X6               ;4975.00   ;00:00:45    ;51        ;11   ;31.399              ;0         ;0    ;0         ;0    ;18        ;3    ;15        ;1    ;18        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;8.0       ;18.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-74           ;”148                ;L70X6               ;4975.00   ;00:03:14    ;46        ;12   ;31.399              ;0         ;0    ;0         ;0    ;18        ;3    ;11        ;2    ;17        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;16.1      ;18.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-71           ;”403                ;L70X6               ;1865.00   ;00:03:25    ;30        ;10   ;11.771              ;0         ;0    ;0         ;0    ;7         ;2    ;4         ;1    ;19        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;8.0       ;12.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-74           ;”148                ;L70X6               ;4975.00   ;00:03:50    ;52        ;11   ;31.399              ;0         ;0    ;0         ;0    ;20        ;3    ;15        ;1    ;17        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;8.0       ;18.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-74           ;”148                ;L70X6               ;4975.00   ;00:06:16    ;48        ;12   ;31.399              ;0         ;0    ;0         ;0    ;18        ;3    ;13        ;2    ;17        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;16.1      ;18.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-71           ;”403                ;L70X6               ;1865.00   ;00:06:27    ;29        ;10   ;11.771              ;0         ;0    ;0         ;0    ;5         ;2    ;5         ;1    ;19        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;8.0       ;12.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-74           ;”148                ;L70X6               ;4975.00   ;00:06:49    ;49        ;11   ;31.399              ;0         ;0    ;0         ;0    ;18        ;3    ;12        ;1    ;19        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;8.0       ;18.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-74           ;”148                ;L70X6               ;4975.00   ;00:09:12    ;46        ;12   ;31.399              ;0         ;0    ;0         ;0    ;16        ;3    ;12        ;2    ;18        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;16.1      ;18.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-71           ;”403                ;L70X6               ;1865.00   ;00:09:23    ;30        ;10   ;11.771              ;0         ;0    ;0         ;0    ;6         ;2    ;5         ;1    ;19        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;8.0       ;12.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-74           ;”148                ;L70X6               ;4975.00   ;00:09:48    ;51        ;11   ;31.399              ;0         ;0    ;0         ;0    ;19        ;3    ;14        ;1    ;18        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;8.0       ;18.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-74           ;”148                ;L70X6               ;4975.00   ;01:15:06    ;3810      ;12   ;31.399              ;0         ;0    ;0         ;0    ;3779      ;3    ;11        ;2    ;20        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;16.1      ;18.0      ;0.0       ;MANU_MODE;3748.8;
20/09/2022  ;22624               ;3078“Ã-71           ;”403                ;L70X6               ;1865.00   ;01:15:17    ;29        ;10   ;11.771              ;0         ;0    ;0         ;0    ;4         ;2    ;5         ;1    ;20        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;8.0       ;12.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-74           ;”148                ;L70X6               ;4975.00   ;01:15:41    ;53        ;11   ;31.399              ;0         ;0    ;0         ;0    ;18        ;3    ;15        ;1    ;20        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;8.0       ;18.0      ;0.0       ;MANU_MODE;0.0;
20/09/2022  ;22624               ;3078“Ã-74           ;”148                ;L70X6               ;4975.00   ;01:18:04    ;46        ;12   ;31.399              ;0         ;0    ;0         ;0    ;18        ;3    ;11        ;2    ;17        ;7    ;0         ;0    ;0         ;0    ;0         ;0    ;;;;;;;;;;S235                ;;;;0.0       ;0.0       ;0.0       ;;;16.1      ;18.0      ;0.0       ;MANU_MODE;0.0;
